Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
3060,Data Analyst,2,2200,2+ years of experience with Microsoft Excel in data manipulation and analytics is a must-have (can do advanced formulas and VBA/Macro scripting),1,2,,,1,Remote,1,1,Fulltime,,,,0,1,0,0,0,0,0
3059,Data Engineer,3,3000,3-5 years of experience in IT project delivery or data development delivery particularly in Data Warehousing or Business Intelligence,2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
3058,Artificial Intelligence and Machine Learning Intern,0,765,"Strong interest in AI and ML; Experience with programming languages such as Python, R, or Java",0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3057,Customer Insight Manager,5,3000,Great data analytic skill (i.e either qualitative or quantitative data points),4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,1,0,0,0
3055,Business Intelligence,1,1000,"Proficient use of at least one ball tool (Power Bi, TableAu) to visually dataization; Proficient use of Excel, Google Sheets; Have a minimum experience of 01 year working in retail and production businesses;",1,2,,,1,Long An,1,0,Fulltime,,,,0,0,0,0,1,0,0
3054,Machine Learning Intern,0,200,"Fundamental kinh nghi?m of key machine learning and data science concepts across a number of disciplines such as Natural Language Processing, Social Network Analysis, Time Series Analysis, Computer Vision and others",0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3053,Machine Learning Engineer,NA,2200,Experience in designing or developing AI applications is required,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
3052,Project Manager ( AI | Machine Learning | Data Science ),NA,3000,"Proven experience in project management, preferably in AI, machine learning, or data science projects.",4,,,,4,HCM,1,0,Fulltime,Hybrid,,,0,0,1,0,0,0,0
3051,Market Research Analyst,2,1000,Strong marketing research & data analyst skills; From 2 years of working experience,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3050,Strategic and Project Manager,NA,2500,"Collect and analyze project data, presenting it to top-level management for review; Manage the business's key performance indicators (KPIs) for performance analysis and reporting.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3048,SAP Data Analyst,2,2000,"Design, develop and maintain ongoing metrics, analyses, reports and dashboards; Familiarity with visualisation software, e.g. PowerBI is a plus",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3047,Senior Growth Executive ( Up To Leader ),2,2200,"Advanced kinh nghi?m of engagement platform (Moengage / Clever tap), SaaS platform (Appsflyers), analytic tools (Power BI / Tableau), Excel.",2,3,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3046,Senior AI & Backend Developer for eCommerce,4,3500,"4+ years of experience in programming languages and database query languages. This should include a solid understanding of syntax, best practices, and advanced features.",2,,,,2,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
3044,Senior Data Engineer,1,2000,1-2 years experiences,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
3043,Team Leader - Reporting Team,3,2200,3-5 years in leadership role,2,3,4,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3042,Data Scientist Manager,3,4000,At least 3 to 5 years as a Data Analyst or Business Data Analyst or Data Scientist;,4,,,,4,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
3041,Data Architect Manager,5,5000,"At least 5 years’ experience working in Data Warehouse & Business Intelligence project, preferably working in Financial Services sector.",4,,,,4,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
3040,Big Data Engineer,2,2500,At least 2 years of experience as a big data engineer or equivalent.,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
3038,Data Engineer,NA,2200,"Having knowledge and experience in physical architecture, logical architecture, basic components of Hadoop Eco-Sys: Ingesstion floor, processing layer, consumtion layer; Have basic knowledge about data mining, ml",1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
3037,Data Scientist,3,2200,At least 3 years of work for experienced candidates,2,,,,2,HN,1,0,Fulltime,,,,0,0,1,1,0,1,0
3036,Business Analytics Executive,NA,850,"Knowing SQL is a word; Knowledge of database: MySQL, SQL Server, Postgresql ...",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3035,Data Engineer ( Informatica ),4,2000,At least 4 years of experience working as a Data Engineer; Strong experience with Informatica PowerCenter,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
3034,Agency Performance Analytics Manager,5,3500,"At least 5 -year experience in Business development/Project/Product/Operation Management, 3 to 5 years at strategic role in Financial service",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3033,"Co-Founder, AI Expert",NA,NA,"You'll own a sizeable amount of the remaining shares, ensuring significant financial rewards upon our growth and success Strong technical background in AI, ML, or deep learning; Proficiency in Python, R, or Java and AI frameworks.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
3032,"Manager, Digital Operational Excellence ( 1 year contract )",NA,7000,"Experience in an analytics role, analytic consulting in retail/consumer products or supply chain in general; Proficient in Excel",4,,,,4,HCM,1,0,Fulltime,Contract,,,0,0,0,1,0,0,0
3031,Project Management Intern,0,200,Proficient in Excel; Fresh graduates or 4th-year students who can work full-time;,0,,,,0,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3028,Performance Analyst,NA,720,"Logical thinking, agile to numbers; Especially with excel skills (minimum), priority has used Power Bi.",1,,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
3027,Finance Intern,0,150,"Expertise in numbers and good math skills are very important; Must be able to collect, evaluate and interpret data, in both statistical and narrative form",0,,,,0,Nha Trang,1,0,Fulltime,,,,0,0,0,0,0,0,1
3026,Financial & Planning Analyst,5,1800,Proficient use of Excel; At least 05 years of experience in building & managing budget plan,2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3025,Data Analyst,2,1500,At least 2 years of data analysis experience.,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3024,Operations Analyst,1,850,"Average skill on SQL/ Google Sheets, drawing flowchart; At least 01 year of experience in equivalent locations in logistics companies, Ecommerce, ...",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3023,Senior Data Analyst,1,2200,Having 1~2 year of experiences in Power BI development,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3022,Junior Financial Planning and Analysis Executive,1,850,"Must be good in Excel (VBA, SQL will be added advantage) and strong analytical skills;",1,,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3020,Senior Business Intelligence Analyst,8,3500,"Strong analytical skills and experience with data analysis tools such as SQL, Excel, Data Studio, Domo, Power BI, or other BI tools; 8+ years of experience with data analysis tools such as SQL, Excel, Data Studio, Domo, Power BI, or other BI tools.",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
3019,Senior BI / Data Analyst / Data Engineer,5,4000,5+ years’ experience as a Data Analyst or Business Intelligence Analyst.,2,,,,2,HN,1,0,Fulltime,,,,1,1,0,0,0,1,0
3018,Senior Business Intelligence,3,2075,3+ years of experience in working with database using SQL and SQL Server is required.,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
3017,Data Engineer - Pay Engineering,2,3500,At least 2 years of experience in data engineering including the design and construction of a data warehouse.,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
3015,Data Analyst,NA,NA,Experienced as reports on securities related data,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
3014,Tech & Analytics Associate Director,3,10000,3 - 5 years management experience is must,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,1,0,0,0
3013,Data Analyst,NA,2200,"Having a basic understanding of data management (model, storage, security, integration, sharing, datawarehouse, dataset, microdata ...)",1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
3010,Finance Analyst,2,2200,Strong financial modeling experience; Strong analytical skills; Minimum of 2 years of experience in Finance Analyst,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3008,"HR Reporting, Analytics and Benefit",4,2200,"4-6 year of experience in HR operations field and experience related to HR reporting/ analytics, and employee benefit design",2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3007,Data Analyst,2,2200,Experienced in the field of securities data exploitation management for at least 2 years,1,2,,,1,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
3006,Machine Learning Engineer,NA,3000,"Strong programming skills in languages like Python, R, or Java. Proficiency in machine learning frameworks (e.g., TensorFlow, PyTorch, scikit-learn) and libraries for data manipulation and analysis (e.g., pandas, NumPy) is essential.",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
3005,Data Analyst,3,3390,"??. ???????? ?????????????? (???????????? ???????? ????) - ??????/???? - ???????? ????????,??. ???????? ?????????????? - ???? - m?c l??ng up to ????????;",2,,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
3004,Senior Database developer,5,NA,"HCM - Hybrid Need to recruit Senior DataTabase Developer (Postgresql) from 5 years of experience, English communication fluently.",2,,,,2,HCM,1,0,Fulltime,Hybrid,,,1,0,0,0,0,0,0
3002,Senior Demand Forecasting Manager [ Highlands Coffee ],NA,3000,"Advanced skills and experience using Excel (complex modeling, importing/linking datasets, using macros, VBA scripting, pivot tables, ) and Power BI (database design, data modeling, complex query building, Python, reporting).",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
3001,Market Research Analyst,1,850,"Good skills, analysis and processing of data; Having 1 year of experience with equivalent location",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
3000,Data Engineer,2,2500,"Good kinh nghi?m about coding principles (SOLID, DRY),2+ years of hands-on software development experience",1,2,,,1,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
2999,PL/SQL Developer,2,NA,"No need for Mr. Van Phu Nhuan on his side needs to cooperate with PL/SQL for the Bank project, 2-3 year of experience;",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2998,Data Engineer,NA,2330,"Hai Ba Trung/ HN Company Product recruits Data Engineer, Offer 35-55gross, working from T2-T6",NA,,,,0,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
2997,Technical Data Analyst | Data Specialist,5,NA,US Product Company Strong at Python programing skills is a must,2,,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
2996,( Big ) Data Engineer | Data Scientist,NA,4235,Viettel recruited - Data Jobs Up to 100m,1,2,,,1,HN,1,0,Fulltime,,,,1,0,1,0,0,1,0
2995,Head of Paid Search,5,5500,Excellent analytical skills – you really need to love data for this role,4,,,,4,Thailand,0,0,Fulltime,,,,0,0,0,0,0,0,1
2994,"Senior Consultant, Risk Advisory",2,2800,"Ability to do data analytics and use programming language (Python, R, C+) or data visualization tools (Power BI, Tableau, Qlick View)",2,,,,2,HN,1,0,Fulltime,,,,0,0,0,1,0,0,0
2993,Business Analyst | Data Analyst,NA,2200,"Proficiency in data analysis tools such as Microsoft Excel, SQL and Tableau is a plus",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,1,0,1,0
2991,Strategy Specialist,4,1695,Demonstrated aptitude for analytics and associated tools like Power BI and Excel / R; 4+ years of related work experience,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2990,"Analyst, Costing ( Sourcing Analyst )",NA,2200,Strong data modeling and analytical skills; Working experience in Hardware Manufacturing and I.E data,1,2,,,1,HCM,1,0,Fulltime,Contract,,,0,1,0,0,0,0,0
2989,Finance Analyst,4,1600,"Preference will be given to candidates who are proficient at Power BI, VBA, excel at Excel",2,,,,2,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
2988,Senior Product Analyst,3,2200,3+ years working experience as a data analyst or business data analyst.,2,,,,2,HN,1,0,Fulltime,,,,0,1,0,0,0,0,0
2986,In-Business AML Control Analyst ( Anti - Money Laundering ),1,1700,Experience in data analysis and problem solving with acute attention to detail.; 1-3 years of relevant experience,1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
2985,"Senior Anti-Fraud - Risk Management, Shopee Express",1,2400,Python/SQL in data processing is a MUST; 1-3 years of relevant experience.,2,,,,2,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2983,Strategic Partnerships - Salesforce Developer,5,4500,"Experience working with and writing intermediate to advanced queries in relational databases (SOQL, SQL, etc.)",2,,,,2,Thailand,0,0,Fulltime,,,,0,0,0,0,0,0,1
2982,Senior Strategic Pricing Manager - Intercontinental,7,4500,"Expertise in financial modeling, strong data analytics, and business process expertise.; 7 years of work experience in management consulting or previous experience in GE leadership programs",4,,,,4,HCM,1,0,Fulltime,Hybrid,,,0,0,0,0,0,0,1
2980,Data Analyst,NA,2200,"Experience in reading and processing data (priority to know Corebanking (T24) and Bi -Tool), priority for financial and banking data, Business Analytics certificates.",1,2,,,1,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
2979,Data Engineer ( SQL ),3,2500,More than 3+ years experience in relate position,2,,,,2,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
2977,Head of Data ( Data Analyst + Machine Learning ),NA,10000,"Offer: 7000 - 10,000 US",4,,,,4,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
2976,Senior Digital Performance Manager,7,3000,"Demonstrated ability to navigate and manipulate large data sets to create and translate insights into compelling presentations; Ability to understand and analyze digital data, review reports, and set benchmarks",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2975,Seller Governance Strategy Manager,3,3000,Experience with analytical tools (like Excel or SQL) to drive analytics and reporting. Data interpretation is required in this role.,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2974,"Software Engineer, Intern",0,250,"Coursework or experience in programming in C, C++, and scripting languages such as Perl or Python",0,,,,0,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
2973,"Python Engineer, Intern",0,250,Programming skills in Python.,0,,,,0,HCM,1,0,Fulltime,,,,1,0,0,0,0,0,0
2972,"Business Product Manager, Logistics ( Vietnam E-commerce )",7,3500,Excellent skills in data analysis and research; More than 7 years of supply chain and logistics solution experience.,4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2971,"Senior Manager, Business Strategy & Analytics",4,7000,"4+ years experience in top-tier management consulting, investment banking, private equity, or strategy/business operations for a fast-growing globally operating tech company,Bangkok-based, relocation provided",4,,,,4,Thailand,0,0,Fulltime,,,,0,0,0,1,0,0,0
2970,Junior Integration Developer ( Executor ),1,1250,"Knowledge of statistics, methods of analysis and evaluation based on statistics, and business data analysis; 1+ years working with Relational Databases such as PostgreSQL or SQL Server.",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,0,0,1
2969,"Data Scientist, Bioinformatics",NA,NA,"A degree in Biology, Bioinformatics, Computational Biology, Computer Science, or a related field.",1,2,,,1,HCM,1,0,Fulltime,,,,0,0,1,0,0,0,0
2968,Data Scientist | AI Engineer,2,3000,"Benefits super attractive, Viettel looks for Datacientist, who from 2 years EXP; Offer UPTO 70M+Luong T13, T14",1,2,,,1,NA,0,0,Fulltime,,,,0,0,1,0,0,0,0
2966,Data / Big Data Engineer ( 3 months ),NA,NA,"Remote FullTime - 3 Months Data/ Big Data Engineer; 3 slots - Good English; Experienced with Big Data stacks: Spark, Hadoop (Must have).",1,2,,,1,Remote,1,1,Fulltime,Contract,,,1,0,0,0,0,0,0
2965,Business Intelligence Manager,5,4235,"5-7+ years of professional experience in data analysis, visualization, and deep-dive ad-hoc analysis.",4,,,,4,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
2964,BI Developer,2,1800,Experienced in the programming specialist at least 2 years,1,2,,,1,HCM,1,0,Fulltime,,,,0,0,0,0,1,0,0
2960,"Associate Director, Business Operations & Strategy",5,9500,Excellent skills in presenting and analyzing data and creating actionable reports; 5+ years experience,4,,,,4,Thailand,0,0,Fulltime,,,,0,0,0,0,0,0,1
2959,Python Developer,2,1000,"Expected start Date: June 1, 2023; At least 2 years of experience as a Python Developer",1,2,,,1,NA,0,0,Fulltime,,,,0,0,0,0,0,0,1
2958,Senior Data Engineer,4,2800,US,2,,,,2,Remote,1,1,Fulltime,,,,1,0,0,0,0,0,0
2957,Data engineer,NA,850,"If you only have good exeprience with crawing data from social media, you could apply this position.",1,,,,1,NA,0,0,Fulltime,,,,1,0,0,0,0,0,0
2956,AI Engineer,1,1000,At least 01 year of experience; Skillful at Python; Experience with search engines like Lucene or Solr,1,2,,,1,HCM,1,0,Fulltime,,,,1,0,1,0,0,1,0
2955,Financial Analyst,3,1800,Must have experience in utilization of reporting tools; Offer excellent quantitative analysis and qualitative business judgement; at least 3-5 year of relevant work experience,2,,,,2,Binh Duong,1,0,Fulltime,,,,0,1,0,0,0,0,0
2953,Database Engineer ( Postgres ),1,2500,Strong Postgres experience,1,2,,,1,HN,1,0,Fulltime,,,,1,0,0,0,0,0,0
2950,"Data & Analytics Manager ( D&A ), Deals",7,5000,"Minimum 7 years of experience (with a minimum of 4 years experience manipulating data sets, building statistical models and Data mart/Warehousing projects).",4,,,,4,HCM,1,0,Fulltime,,,,0,1,0,0,0,0,0
